,Article Title,Article Link,Fake
6372,"Not so happy birthday, Mr President! Melania fails to publicly wish Donald a happy 74th and is not pictured with him - but she DOES find time to tweet about the Army's 245th anniversary... as he shares a photo of them both",https://www.dailymail.co.uk/ushome/index.html/news/article-8420993/Melania-Trump-fails-publicly-wish-Donald-happy-birthday-isnt-pictured-celebrating-him.html,0
6373,Dramatic moment group of Good Samaritans flip over wrecked SUV to rescue a toddler trapped inside after rollover crash,https://www.dailymail.co.uk/ushome/index.html/news/article-8422671/Good-Samaritans-flip-wrecked-car-rescue-toddler.html,0
6374,"Girl, 7, dies from 'extensive injuries' caused by boat propeller after falling overboard in Oklahoma lake where the driver 'smelled like alcohol'",https://www.dailymail.co.uk/ushome/index.html/news/article-8423109/Girl-dies-extensive-injuries-caused-boat-propeller-falling-overboard-lake.html,0
6375,Sneezing when a cat's around? New pet food claims to reduce allergens by up to 47 per cent after study shows it is their SPIT that causes the sniffles and not their fur ,https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8423047/New-pet-food-claims-reduce-allergens-study-shows-SPIT-causes-sniffles.html,0
6376,"Half of Earth's ice-free land remains unaltered by humans and can still be protected with swift conservation measures, study shows",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8421715/Half-Earths-ice-free-land-remains-unaltered-humans.html,0
6377,Meghan Markle says she's 'so proud' of London's Grenfell community kitchen as she praises its 'inspirational' work in an audio message on third anniversary of the apartment block fire tragedy,https://www.dailymail.co.uk/ushome/index.html/femail/article-8421279/Meghan-Markle-says-shes-proud-Grenfell-community-kitchen.html,0
6378,"Grotesque models reveal how Netflix addicts could look in 20 years - with a range of health issues including bowel cancer, obesity and diabetes",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8422939/Grotesque-model-reveals-binge-watching-Netflix-lead-health-issues-20-years.html,0
6379,SpaceX invites public to apply for Starlink beta test ahead of imminent launch of company's satellite-based internet service,https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8423275/SpaceX-invites-public-apply-Starlink-beta-test-ahead-imminent-launch.html,0
6380,"Country singer Hank Williams Jr's daughter shares heartache over sister Katherine's car crash death at 27, revealing they had attended a family funeral two days before and that her husband is awake and responding",https://www.dailymail.co.uk/ushome/index.html/news/article-8422753/Country-singer-Hank-Williams-Jrs-daughter-shares-heartache-sister-Katherines-car-crash-death.html,0
6381,iPhone 12 leak suggests Apple's next-generation handsets will have flat-edges like the latest iPad Pro and early iPhone models,https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8422019/Alleged-iPhone-12-leak-reveals-square-edges-like-iPad-Pro.html,0
6382,You've been filling ice cube trays wrong your entire life: Millions are shocked after a video reveals what the flat grooves are REALLY for,https://www.dailymail.co.uk/ushome/index.html/femail/article-8421085/TikTok-video-reveals-youve-filling-ice-cube-trays-wrong-entire-life.html,0
6383,"Sexually explicit pictures, messages and recordings belonging to hundreds of thousands of users on dating apps like SugarD and Herpes Dating were exposed online",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8423397/Data-hundreds-thousands-users-dating-apps-like-Herpes-Dating-exposed-online.html,0
6384,Blackouts this summer could DECIMATE Big Tech companies in Silicon Valley as thousands of staffers work from home and away from large office campuses with stronger power lines ,https://www.dailymail.co.uk/ushome/index.html/news/article-8423165/Blackouts-summer-DECIMATE-Big-Tech-companies-Silicon-Valley.html,0
6385,"Mexico extradites El Chapo's lieutenant, 'The Engineer,' to the United States, where he is accused of trafficking tons of cocaine",https://www.dailymail.co.uk/ushome/index.html/news/article-8420003/Mexico-extradites-alleged-Chapo-aide-US.html,0
6386,"New 'sun clock' predicts when Earth's star will wake from its slumber, helping experts prepare for extreme space weather events that knock out power grids and satellites ",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8422783/New-sun-clock-predicts-Earths-star-wake-slumber-increase-solar-activity.html,0
6387,Former beauty queen who suffered 85% burns in a house fire poses for powerful naked photos shortlisted for Portrait of Humanity 2020 award,https://www.dailymail.co.uk/ushome/index.html/femail/article-8421621/Former-beauty-queen-suffered-85-cent-burns-poses-naked-portrait.html,0
6388,Portuguese police prepare to search wells at prime suspect Christian Brueckner's Praia da Luz villa in hunt for Maddie McCann's body,https://www.dailymail.co.uk/ushome/index.html/news/article-8422095/Portuguese-police-prepare-search-wells-prime-suspect-Christian-Brueckners-Praia-da-Luz-villa.html,0
6389,"Steven Spielberg mistook Oskar Schindler's wife Emilie for a Jew her husband saved and even asked her to appear as an escapee in Schindler's List despite her '50/50' role in the rescue operation, archive tapes reveal",https://www.dailymail.co.uk/ushome/index.html/news/article-8421957/Steven-Spielberg-mistook-Oskar-Schindlers-wife-Emile-jew-husband-saved.html,0
6390,"Two Florida women, ages 25 and 41, are arrested after police found drowned six-month-old baby boy in a plastic storage container",https://www.dailymail.co.uk/ushome/index.html/news/article-8422313/Two-Florida-women-arrested-police-drowned-six-month-old-baby-boy-plastic-container.html,0
6391,Iranian teen bride who fled 'with another man' days after her wedding to her cousin is beheaded when jilted husband tracks her down a year later,https://www.dailymail.co.uk/ushome/index.html/news/article-8422407/Iranian-teen-bride-fled-days-wedding-cousin-beheaded-jilted-husband.html,0
6392,"Surveillance footage shows moment gunman opens fire and kills Bronx student, 19, who was celebrating getting college degree",https://www.dailymail.co.uk/ushome/index.html/news/article-8420871/Woman-19-struck-bullets-celebrating-college-degree.html,0
6393,Naked And Afraid contestant Matt Alexander arrested for 'hitting girlfriend in face several times and holding her against her will in car',https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-8422489/Naked-Afraid-contestant-Matt-Alexander-arrested-hitting-girlfriend-keeping-car.html,0
6394,Two children are found dead after being 'locked inside their father's truck while he slept indoors' as temperatures soared past 90F,https://www.dailymail.co.uk/ushome/index.html/news/article-8420615/Two-children-dead-locked-inside-truck-dads-car-slept-indoors.html,0
6395,"Surfer and Instagram influencer, 18, is left 'terrified' after Turkish hackers hijack her account and post pornographic images to her followers",https://www.dailymail.co.uk/ushome/index.html/news/article-8422319/Pro-surfer-Instagram-influencer-reveals-hackers-hijacked-account-posted-pornography.html,0
6396,South Carolina police release bodycam footage of officer shooting dead a black handcuffed shoplifting suspect outside a Walmart - after cops say he pointed a gun at them,https://www.dailymail.co.uk/ushome/index.html/news/article-8422861/Bodycam-shows-South-Carolina-police-shooting-dead-black-handcuffed-man.html,0
6397,New York cop is filmed 'bumping into a protester on purpose' before fellow officers pounce on the man and pin him to the ground,https://www.dailymail.co.uk/ushome/index.html/news/article-8421271/New-York-cop-filmed-bumping-protester-purpose-officers-pounce-man.html,0
6398,'You just changed my life!' People are STUNNED to discover that ceiling fans have switches that reverse the direction of their blades and make a room WARMER instead of colder ,https://www.dailymail.co.uk/ushome/index.html/femail/article-8423585/People-stunned-discover-ceiling-fans-change-direction.html,0
6399,Giant 'All Black Lives Matter' slogan is painted in rainbow colors along Hollywood Boulevard before thousands pack streets for march over police brutality and gay rights ,https://www.dailymail.co.uk/ushome/index.html/news/article-8421479/Giant-Black-Lives-Matter-slogan-painted-rainbow-colors-Hollywood-Boulevard.html,0
6400,Beverly Hills BANS groups of more than 10 people gathering at night 'to preserve the peace and tranquility' of neighborhoods after thousands assembled for protests over George Floyd and high-end luxury stores were looted ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422685/Beverly-Hills-BANS-groups-10-people-gathering-preserve-peace-tranquility.html,0
6401,Beyonce calls for criminal charges against three cops involved in Breonna Taylor's shooting death in open letter to Kentucky Attorney General,https://www.dailymail.co.uk/ushome/index.html/news/article-8420155/Beyonce-calls-criminal-charges-against-three-cops-involved-Breonna-Taylors-shooting-death.html,0
6402,Police apologize to black pastor who was arrested after he called cops because he was being beaten and abused by white family,https://www.dailymail.co.uk/ushome/index.html/news/article-8420801/Black-pastor-called-cops-beaten-white-family-arrested-pulling-gun.html,0
6403,Horrifying moment a woman's limbs are cut out of a crocodile's stomach shortly after it ate her while she was fishing in Indonesia,https://www.dailymail.co.uk/ushome/index.html/news/article-8421421/Horrifying-moment-womans-limbs-cut-crocodiles-stomach.html,0
6404,Never mess with a mama bear! Montana driver has a lucky escape after grizzly charges car when he slows down to look at one of her cubs ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422665/Montana-driver-lucky-escape-grizzly-charges-car-slows-look-cubs.html,0
6405,"Two Florida women, ages 25 and 41, are arrested after police found drowned six-month-old baby boy in a plastic storage container",https://www.dailymail.co.uk/ushome/index.html/news/article-8422313/Two-Florida-women-arrested-police-drowned-six-month-old-baby-boy-plastic-container.html,0
6406,"First fast radio burst to be discovered in the Milky Way is traced back to a magnetar 32,616 light-years away",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8421693/First-fast-radio-burst-discovered-Milky-Way-traced-magnetar-32-616-light-years-away.html,0
6407,"Plane window cracks at 30,000 feet after drunk woman who was 'dumped by her boyfriend' tried to smash it open mid-flight",https://www.dailymail.co.uk/ushome/index.html/news/article-8421373/Plane-window-cracks-MID-AIR-drunk-woman-29-tries-smash-open-flight.html,0
6408,German politician dies after being struck by lightning when he nipped for a wee during a barbecue with friends ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422553/German-politician-dies-struck-lightning.html,0
6409,"Forget fad diets! Any form of healthy eating can lower risk of heart disease by a fifth, study shows",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8422475/Any-form-healthy-eating-lower-risk-heart-disease-study-says.html,0
6410,"Outer Banks actress Madison Bailey, 21, comes out as pansexual and reveals she has girlfriend - as co-stars Chase Stokes and Madelyn Cline confirm they are in a relationship",https://www.dailymail.co.uk/ushome/index.html/femail/article-8415059/Outer-Banks-star-Madison-Bailey-reveals-pansexual-girlfriend.html,0
6411,Researchers in the Arctic Ocean map undersea methane pockets distributed across a 250-million-year-old 'fault zone' that could accelerate ice sheet withdrawal with future ruptures,https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8423039/Researchers-Arctic-Ocean-map-undersea-methane-pockets-250-million-year-old-fault-zone.html,0
